District,Village,Latitude,Longitude,Cultivable Area (ha),Rice Cultivation Area (ha),Wheat Cultivation Area (ha),Avg Yield per ha (Rice),Avg Yield per ha (Wheat),Total Harvested Waste (Rice) (tons),Total Harvested Waste (Wheat) (tons),Total Harvested Waste (tons)
Ambala,Village_Ambala_40,28.976181089991492,76.98183819503083,809.8148734828894,339.13428071905514,376.05739111912555,3.48813784562281,2.705873742584974,90.03609313356624,89.8400396374421,179.87613277100834
Ambala,Village_Ambala_41,29.02142861911505,76.97638838269779,751.2710385960935,239.31952271844705,273.65926854931746,4.491134630281962,3.815753935650352,49.78480385121176,63.40572633247412,113.19053018368588
Ambala,Village_Ambala_42,29.01679563085861,77.01138996008298,835.0493287276665,235.02749981452217,294.47168706949606,3.906299242647874,3.28497201684173,51.86617163310895,69.31020606941684,121.17637770252578
Ambala,Village_Ambala_43,29.024952171613535,76.98695535005932,906.9456555905497,405.85178801566224,358.90439822262334,4.213935978476552,3.9428245877795542,105.1322714389899,73.87036260640569,179.0026340453956
Ambala,Village_Ambala_44,28.97842128283619,76.97640412793906,871.026355505626,369.6313632940262,381.4479488309645,3.321972698390619,2.7894767363454256,58.02464057396085,107.31074542265658,165.33538599661745
Ambala,Village_Ambala_45,28.977545025469954,77.00814244911462,563.7368251071712,252.57430573752092,224.8302704711883,3.874668886247413,3.464967282933989,58.45383436890152,32.0392007003395,90.49303506924102
Ambala,Village_Ambala_46,29.008571308875247,76.98618288085461,996.3789091827854,360.79611272363985,229.60526896139305,4.042355256731391,3.4214434452279443,105.43708476884795,66.0474937264536,171.48457849530155
Ambala,Village_Ambala_47,29.017558161255835,77.00004063631732,1485.9188828367398,287.3081057479365,505.82433081145325,2.8591725140439532,3.958418288825081,50.595435935536585,124.68128281877871,175.2767187543153
Ambala,Village_Ambala_48,29.02258464078216,76.99339937822634,1461.3440879419186,556.9216619323618,719.113763052465,3.8518113165686865,3.1343816622749348,99.26926140431628,177.8920831444555,277.1613445487718
Ambala,Village_Ambala_49,28.976910408510335,77.00631413601714,1407.8727745815643,466.3636398288334,486.0459799565906,4.295865356533995,2.8929851513636304,124.24425930533198,87.34321221762902,211.58747152296098
Ambala,Village_Ambala_50,28.98100726401361,76.9843766452208,1060.7159797163672,521.0409830534336,337.15582153589924,4.407629951456135,2.866199844085987,125.47697268319565,48.7422460143226,174.21921869751827
Jind,Village_Jind_1,29.019674817604542,77.0153749677444,950.9916926271264,222.74801602046279,359.9613805039702,4.224793882564633,3.0293516358229553,30.823183108395014,37.29516423110551,68.11834733950053
Jind,Village_Jind_2,29.01570759203554,76.98940757865886,625.8607407760346,312.1249722161982,278.8187167641541,3.004694992847896,3.222008487787214,72.20346071733881,54.219075982698634,126.42253670003745
Jind,Village_Jind_3,28.995581502131635,76.98469836418198,1122.484949659383,367.8194273257328,265.1391835432763,3.985090104494947,2.806603667654898,77.42408688049744,62.17747243447533,139.60155931497277
Jind,Village_Jind_4,29.004459073055834,77.00826185905971,655.2367552860908,285.2277079822656,227.34913615607897,3.4210171053623464,3.619367567720449,51.01048809377326,46.75666986698374,97.767157960757
Jind,Village_Jind_5,28.99549681787468,77.00197377329978,1493.7308032222486,592.3439849497688,559.5861600630808,3.3882576241118123,3.6335756016588685,146.3128185422488,160.85297404345584,307.16579258570465
Jind,Village_Jind_6,29.006117260632145,77.02306922371949,647.2774235364443,293.0176094899979,253.71732404320107,2.667813227720959,2.808811696819006,52.53500969756522,55.55628633860074,108.09129603616597
Jind,Village_Jind_7,29.005025983680568,77.02201531580846,1090.3226315910347,223.0363580918093,311.0178327403187,2.8516941212704743,2.5730127051566365,46.15491530061231,83.00540034478594,129.16031564539824
Jind,Village_Jind_8,28.99692148778103,77.01978586739159,1208.9413289783329,271.5078105209372,344.71965656768765,3.1121555356068686,2.939793786269029,60.388903954658005,49.158087751057536,109.54699170571554
Jind,Village_Jind_9,28.97990269957309,77.01064194236969,964.5981188947203,202.12838437805053,337.8936613096791,3.7999945975439946,2.581655318131952,42.9737935264878,72.85240460434143,115.82619813082923
Jind,Village_Jind_10,29.01130495359351,76.9975418720465,838.5832291416621,330.9589595654994,346.9583615592227,3.747714730341585,2.641965343257726,53.00313053991212,38.41567016287466,91.41880070278678
Jind,Village_Jind_11,28.97719801525126,77.01322602556688,959.0852904491722,219.63969087116675,235.22587595600626,2.511203523165846,3.3962427366588437,34.39648639171033,31.33315660049135,65.72964299220169
Jind,Village_Jind_12,28.987987249390457,76.98464188215839,829.9597424082878,277.4516341181948,348.5461292642741,2.568259838881149,3.05155795451678,76.95017203550009,59.40363511020832,136.3538071457084
Jind,Village_Jind_13,28.989006661206,76.98520851197368,1134.5028248089968,503.7660192490144,224.55611011930466,4.435265864280462,2.5679226065331404,138.15529339670726,29.021765666841507,167.17705906354877
Jind,Village_Jind_14,28.980149866607583,77.01820826830608,917.9962842804598,430.8510142502802,290.92722931891564,2.896980782146997,3.184810353920296,45.796026668572104,79.74503521400361,125.54106188257572
Jind,Village_Jind_15,28.999829247039617,77.01350927199134,1398.1920154577956,472.8289910442031,614.4949961996804,3.5582586866363903,3.858107226871432,65.21962013509608,162.1353465383314,227.35496667342747
Jind,Village_Jind_16,28.996879797837178,76.9892569754533,675.0924453714487,236.59927686105493,266.4720674899098,4.058247373456517,2.769089311970747,50.82424617410707,57.69087208140729,108.51511825551435
Jind,Village_Jind_17,28.977911891544814,76.98614622178594,987.8189933817305,203.8468180708805,326.2578673252396,4.306919681425894,3.6552330464902747,40.257829949896944,73.0937925338292,113.35162248372615
Jind,Village_Jind_18,29.01146001352687,76.99622356570016,1225.7525213682834,336.45430749252034,375.4431345118421,2.523724307136276,3.9094902116536403,74.60488044655719,80.73011093677229,155.33499138332948
Jind,Village_Jind_19,29.02042849803871,76.98180455754759,687.9749093989072,325.8035803659135,337.1371150061418,3.5186517812348717,2.5563019241122835,82.61086404810099,87.20488375032082,169.8157477984218
Jind,Village_Jind_20,28.990862459303774,77.00746186066407,941.4798573897435,440.54527113059663,398.5780662504843,3.6716029489514614,3.653332010701106,66.97533885771928,66.20765270651418,133.18299156423348
Jind,Village_Jind_21,28.990472362867028,76.98993023348292,998.7166949230703,264.0352267150095,282.17871107088536,3.9290864895596447,2.5829481958488323,54.839071266473695,49.782199917081996,104.62127118355569
Jind,Village_Jind_22,29.00877196635224,77.00243716502658,605.4250213844166,214.64281903203505,211.3682672862307,3.122814580793185,3.6829062375177894,46.52915351072447,42.31091286103878,88.84006637176324
Jind,Village_Jind_23,29.01736270882115,76.97596028808637,1018.2321285324016,322.93355258737483,384.2326181501611,4.156998538781563,3.7751580347719544,38.22462015701388,41.06838113333732,79.2930012903512
Jind,Village_Jind_24,29.006447633179434,76.9757057805691,639.7199961618929,266.6623660893397,257.42355905354935,3.600321084949891,2.6443765741309813,37.54125906687075,47.08206283771482,84.62332190458557
Jind,Village_Jind_25,29.007711559114426,77.00465582316738,657.4429636334054,274.68843745633586,236.55668978898504,3.140401208808181,2.636206668649804,33.04435814781615,58.67330209014515,91.7176602379613
Jind,Village_Jind_26,29.01342077851668,76.97969798743449,1391.1376229647674,536.75511933148,471.8697615910827,3.3079575260412013,2.5310589745154113,85.06963799959364,70.75099094468597,155.8206289442796
Jind,Village_Jind_27,28.994030829168302,76.9959298682839,573.724979237004,259.1257440280194,202.6395497004969,3.771352743607541,2.904448397853553,55.88389331828023,38.458853745717406,94.34274706399763
Jind,Village_Jind_28,29.011874273364235,77.00021395985118,892.2076243396259,274.45063343515943,404.324871223991,3.110986976173648,3.561885956141769,69.65658893065572,77.16420795015773,146.82079688081345
Jind,Village_Jind_29,28.996280118310608,76.9991192592265,636.7308052163962,239.6189591259668,311.74222152461505,3.613507824715737,3.73582350517865,69.15119148409526,45.26819110710681,114.41938259120207
Jind,Village_Jind_30,28.99789885110765,76.99020689760266,646.2156061074529,287.5464912166755,317.9624667486198,3.539205392200834,3.380422978982687,66.58314945550018,44.83140676853415,111.41455622403433
Jind,Village_Jind_31,29.02483478835423,77.00716204437845,1254.9162775024924,506.94674875128015,247.5645460944167,3.6578252326456457,3.069990681330812,80.78061407692049,60.79591429588712,141.57652837280762
Jind,Village_Jind_32,28.999878135446778,76.97581220386799,1017.8536581951682,369.98230067352375,474.3136181649529,4.1958599470945925,2.7392394460483036,68.29962673942943,133.78831122894042,202.08793796836983
Jind,Village_Jind_33,29.005939589305562,77.02428072748467,1463.9213672608228,283.1739229898185,470.24802200126334,2.6673157622235726,3.92673225088501,34.16935222452437,139.01029367156184,173.1796458960862
Jind,Village_Jind_34,28.980541812044837,76.99264641055332,1442.8463934746187,390.994294119307,458.18224562591337,3.828505407656003,2.529172818914551,73.74344045298753,91.1887164227401,164.93215687572763
Jind,Village_Jind_35,29.010526258755185,76.9985391199266,1321.2288417694297,441.23633856210097,479.7061264321826,2.5733220523522244,2.875961375548942,89.40416865088437,77.17076285063764,166.57493150152203
Jind,Village_Jind_36,29.015691371324255,76.98987103599117,645.1981515325774,238.673289519142,268.0723870019685,3.416656584650717,2.8355230357872885,57.74145548678823,61.97758424996452,119.71903973675276
Jind,Village_Jind_37,28.99876586173791,77.0007705463249,1381.3595098938863,258.8208835527925,490.17284875531465,3.2295669570117123,3.620471329732679,26.664149174050003,138.77797705037324,165.44212622442325
Jind,Village_Jind_38,28.98005507786607,77.02042119698517,1238.9883161177986,290.0492143411292,485.3573227017094,4.480318289976834,3.4123753024126167,44.07572589247317,133.57846159758998,177.65418749006315
Jind,Village_Jind_39,29.00430754467358,77.01074225095131,669.7381101570907,255.54601949737736,226.28105341850153,3.916165856196786,2.6396695550444016,70.89783331769435,53.38281931499411,124.28065263268846
Jind,Village_Jind_40,29.021098694443584,77.00395333819465,924.5120282611147,258.99997222203075,387.45875948075565,2.7540421884105597,2.942539154094443,48.682054438560534,102.37126994708818,151.05332438564872
Jind,Village_Jind_41,29.022688014580545,77.01268322410564,854.946028025112,408.8952664453394,286.001895852244,3.965079350357983,3.2179122510093565,50.82974260599031,55.690839137835425,106.52058174382574
Jind,Village_Jind_42,28.99803962567984,76.98063379288799,837.990939133747,291.9351040912027,273.92904710895675,2.8930228351947216,3.5408576297902012,84.63455295802513,28.229739988047235,112.86429294607237
Jind,Village_Jind_43,29.00728918860007,76.97978060632325,987.6172489565403,485.9044216576027,399.19200265443897,3.5900432039205166,3.946283752144377,108.7095438930919,96.40466191542508,205.114205808517
Jind,Village_Jind_44,29.00650824641999,76.99301783227891,1286.269888682376,522.0425614619551,332.05001081372257,3.46678149552341,2.926994592883795,56.88647257284425,77.06667253994705,133.9531451127913
Jind,Village_Jind_45,29.01149610654597,76.97737050583575,1343.9802990169826,529.7065710195538,634.5532231599025,3.6322916824403793,2.802268963873011,59.685454529664106,175.16384825672765,234.84930278639175
Jind,Village_Jind_46,29.02458695191256,76.99388581764134,1420.9896591566092,367.547553313786,357.4753447669218,4.207454099384025,3.0029864543902227,82.96050869215428,49.98543342377646,132.94594211593073
Jind,Village_Jind_47,29.01927423898209,77.00166757182181,1385.2862237657232,657.719661020089,494.7878881908748,3.1144964204491647,3.1966889601912816,92.90244969233578,82.9463095728423,175.84875926517807
Jind,Village_Jind_48,29.022871261355483,76.9865069863311,1462.9981794389225,315.1072504964104,260.3208228893619,2.5163931947518137,2.915483597721417,38.173617311104955,75.17497907105347,113.34859638215843
Jind,Village_Jind_49,28.994695612644307,77.00223357407927,1221.8395889014191,373.83351536006734,252.30945999433058,4.138925845699561,3.711035293431222,83.16494506155094,37.54452670360577,120.7094717651567
Jind,Village_Jind_50,28.979444483943574,77.00080464357802,1162.1174005139376,559.9660588685983,344.2295022351318,2.9825389838294365,3.18151561944411,132.12172255517652,44.160967580150135,176.28269013532665
Kaithal,Village_Kaithal_1,28.99658917495552,76.98003347498317,1310.4590540572317,503.7550883431546,255.56898578093674,3.479851019850016,3.813722457980011,108.55784265259886,36.26721822671132,144.82506087931017
Kaithal,Village_Kaithal_2,29.011079425057137,76.98467244684021,515.0511220742296,247.55568360732002,234.9334228868886,3.596638244565823,3.621128171668288,61.65581212693741,49.19578200629228,110.8515941332297
Kaithal,Village_Kaithal_3,29.02024181116223,77.01900804028315,503.0641824117014,247.53195462006695,224.38623725114152,4.120414186394671,2.890054478321973,31.808593859518595,46.07068734531975,77.87928120483835
Kaithal,Village_Kaithal_4,29.00595075511198,76.99773732341801,794.3618590840016,356.75864700936665,299.75113365470645,3.452209314198357,3.064352445874966,74.79617598456285,48.63308890318526,123.4292648877481
Kaithal,Village_Kaithal_5,29.021711192480318,77.00171249724345,693.9876490061517,296.5048278227945,284.320473501161,3.8729127913845467,3.080092994282161,49.694173294805964,75.13545453253899,124.82962782734495
Kaithal,Village_Kaithal_6,28.994897188972338,77.01793594922945,805.7134913349385,360.50915412863435,231.84539773983823,2.6613191647497008,2.715424110574113,89.60746191356708,59.28122139291621,148.8886833064833
Kaithal,Village_Kaithal_7,29.021193812616076,76.99178649910735,817.2161442360554,240.33291464800823,396.64413358331296,3.803527850082232,2.758319824882838,27.72840913002658,53.50273693349752,81.23114606352411
Kaithal,Village_Kaithal_8,29.016513975405953,76.98392845990496,769.3518399949437,376.9492957204589,225.61259582351266,4.472884337973939,2.547618241078189,98.49849354467604,56.97990039827926,155.4783939429553
Kaithal,Village_Kaithal_9,29.005531407057813,76.98950400623387,1353.019343035033,419.84239177139966,618.0829811748258,4.107122445651152,3.0958860941640864,90.3362318981137,171.24846364075748,261.5846955388712
Kaithal,Village_Kaithal_10,29.01057469165577,77.01082898570068,1200.662178147526,518.0451635846498,428.82157359690314,3.760004879685822,3.1489874207063497,59.09352585562089,106.59518153017065,165.68870738579153
Kaithal,Village_Kaithal_11,29.007047948726555,76.98925505064199,1134.649457805047,560.1037222274329,521.6623128514236,4.078206481065635,3.7512632470773037,78.0089716683159,68.67770015247481,146.6866718207907
Kaithal,Village_Kaithal_12,28.982157015048696,77.02155969714329,1076.9008555129067,275.3207921390231,292.35269116443186,4.389651898755362,3.7590193702018952,28.46088101655092,69.47773965970441,97.93862067625534
Kaithal,Village_Kaithal_13,29.007660271522816,77.01319605866635,1447.588982981681,466.9755670215584,509.6558166927618,3.7066326312197413,2.5911217605714776,120.08042021968896,142.53738451011444,262.6178047298034
Kaithal,Village_Kaithal_14,29.016366130703293,77.02410546828492,848.979662017216,226.22431132185864,205.17120142663876,3.2568412474394686,3.8722802397961607,33.23348596704932,51.69692730052205,84.93041326757137
Kaithal,Village_Kaithal_15,28.98090470993578,76.97843931160317,1013.879075539701,208.8842954740188,395.3324205004743,3.7223101191403702,3.266544975110321,40.913895973072734,102.43282815252643,143.34672412559917
Kaithal,Village_Kaithal_16,28.97947795493757,76.98097762779182,1118.013011147778,397.93252720020155,428.3564828520837,4.086322802815134,3.65313248772065,54.99383157748111,115.49650351400052,170.49033509148163
Kaithal,Village_Kaithal_17,28.98834331614958,76.98888315968699,839.5447700878296,316.1400584274422,379.92263926864354,4.29476805264966,3.937557156832774,38.9679267067585,91.8474824012771,130.8154091080356
Kaithal,Village_Kaithal_18,28.980688126988454,77.01839179886947,1198.7234874881144,506.0546936945968,320.9500584738438,4.432944935264398,2.512296962451801,54.294348135887425,36.132407557708504,90.42675569359594
Kaithal,Village_Kaithal_19,29.005122811981558,77.01391956559638,514.0516471514968,233.33326008751675,252.6824250577044,4.435608991849274,3.206774912616587,38.15903250200966,33.01458762220786,71.17362012421752
Kaithal,Village_Kaithal_20,28.9776482476231,76.98615881317332,1055.270322362756,398.3877769665737,217.8575504767096,2.5175457994030928,2.6420483864525344,76.9976713720078,25.332805870553333,102.33047724256113
Kaithal,Village_Kaithal_21,29.010705509383527,77.01591515433036,1189.220951526475,397.66346833851003,328.7701164629791,3.8034856773679975,3.410725386027244,96.38344582522613,58.79304608424882,155.17649190947495
Kaithal,Village_Kaithal_22,28.98973109646566,76.9761774156789,1269.9518970473976,345.53557445977845,557.7241098623799,3.994227731644858,2.832978107879354,82.70818928662531,91.533518293233,174.2417075798583
Kaithal,Village_Kaithal_23,28.993256334461975,76.98077869380519,932.3655180192029,292.79941979622475,352.70903114325546,3.2158170150702485,3.706106885993111,46.003975287394454,42.78073486135288,88.78471014874734
Kaithal,Village_Kaithal_24,29.024488811114228,76.99962488375243,778.3481038040549,346.3894897274437,232.87464666879137,3.0401613602423216,2.9095687514059705,99.26008713774863,41.65615036609854,140.91623750384716
Kaithal,Village_Kaithal_25,29.011537158472816,77.01684430728113,596.9884810442574,253.653908856546,214.733850499378,2.974812801291548,3.9200083737394475,45.024683112130475,58.8661093417813,103.89079245391179
Kaithal,Village_Kaithal_26,28.98038998959443,77.0117014610845,1185.2924883881713,302.3800176636592,227.29496838911246,2.754059106044545,3.657287372598328,31.067159118275637,39.273813022458526,70.34097214073417
Kaithal,Village_Kaithal_27,28.98498017927238,76.99247323685778,977.6126625042182,290.1295500452454,405.9380562960724,3.941589936625965,3.415421467889592,73.59437007489629,65.70986623681897,139.30423631171527
Kaithal,Village_Kaithal_28,29.009057683971232,76.97939570949042,710.5062969967996,333.40423276789943,294.55850172495343,3.54077301663705,3.1833584218215787,60.1105922368422,56.02175869963114,116.13235093647334
Kaithal,Village_Kaithal_29,28.983838576025622,76.99372552412613,541.5815074128892,228.7493366870743,258.9080904698698,2.6026705101696344,3.2458065046455244,53.70570284578124,51.433195334799244,105.13889818058048
Kaithal,Village_Kaithal_30,29.007108112686865,76.98645530751632,729.0353717100182,255.16669754209212,235.5655095968318,3.4634589490211747,3.957325215893879,70.34943945150512,44.33864027152001,114.68807972302514
Kaithal,Village_Kaithal_31,28.985822290102064,77.0022026736521,1105.5669595835002,201.71733781694118,279.09017563835414,3.9227465439249416,3.104084650424668,55.350114706602625,51.310070427477065,106.66018513407968
Kaithal,Village_Kaithal_32,29.013356935410087,77.02494307625881,503.3973061705712,235.3305915544683,200.23053558822303,3.42265816366143,3.4840311881410395,62.257381034682474,41.64368032446926,103.90106135915173
Kaithal,Village_Kaithal_33,29.012127695399577,77.00068462710996,1440.1302925914847,225.80714067666588,658.8756878935994,3.049668814290303,2.5362223337808754,60.88339387738845,169.97975517265525,230.8631490500437
Kaithal,Village_Kaithal_34,29.007879089448195,77.00044936333789,968.7433937761161,432.56952327372574,359.03052121377965,3.398068091465583,3.0157123638049135,60.03015448491112,86.02316497778793,146.05331946269905
Kaithal,Village_Kaithal_35,29.005918735571758,77.0063573660407,1288.2104142587445,586.4505048154695,579.2637204406149,3.2424022804055763,3.6189055032428277,93.51032833988052,95.54991647722748,189.060244817108
Kaithal,Village_Kaithal_36,29.02322149777981,76.97883288011558,1268.5260396962278,480.523297915954,401.67193749592104,2.863773624174393,2.885788711760156,78.62215730165582,47.398897511421715,126.02105481307754
Kaithal,Village_Kaithal_37,29.01018019661777,77.00099957882739,991.7709484470126,344.56244372092715,270.84084287741706,4.461897767168285,2.5375108548066825,102.14720528549518,81.03488610547628,183.18209139097144
Kaithal,Village_Kaithal_38,28.981516183031065,76.98163338699628,940.5111175656637,269.1561084183733,335.715051344819,3.2394619259231585,3.269939311736213,53.609300549374176,95.1412803224421,148.75058087181628
Kaithal,Village_Kaithal_39,28.97880422733957,77.00307668319324,1481.3995311208744,201.32173059025158,660.0202142764061,3.0984242772952664,2.551382409406223,57.463634884726574,115.35861627508775,172.82225115981433
Kaithal,Village_Kaithal_40,29.01933521736324,77.01033003115856,659.6002061318082,209.2483670490113,247.36493007700992,2.828133818100343,3.267755374551732,33.068173940264536,25.619905645649926,58.688079585914465
Kaithal,Village_Kaithal_41,29.000985187271386,77.00434672644838,1420.5644304292418,666.675472048556,362.7934529430417,3.118657493300465,3.00799890858441,118.2816947025475,62.03151541244781,180.31321011499531
Kaithal,Village_Kaithal_42,28.995141935049357,76.98749007069077,1492.745078722393,564.5129158621892,391.79721097921527,2.7758898365740414,2.6134322197040207,95.83690556196392,54.50766471516834,150.34457027713225
Kaithal,Village_Kaithal_43,28.975990567443166,77.01672275034655,1485.9614649957675,510.40314574110363,702.5541909186303,4.240256025768378,3.570351625785067,74.46397038403643,109.9814246503986,184.44539503443502
Kaithal,Village_Kaithal_44,29.01938131396317,76.98476764446973,674.0319603164392,274.31789478684516,241.19748661248119,4.296887010814089,3.8815821789621907,68.76838639411739,68.56048911093272,137.32887550505012
Kaithal,Village_Kaithal_45,29.00316549898562,76.99223171380329,1044.6407696173653,356.1275733964022,338.1808885038781,3.3937035501583246,3.233073537399445,37.49935780940193,52.47886304674227,89.97822085614419
Kaithal,Village_Kaithal_46,28.99249488772566,76.97918650425257,1297.9345868994305,300.3401027119956,387.6839745333699,2.9134328217364374,3.2240068653855296,36.046029162416616,105.72201669134617,141.76804585376277
Kaithal,Village_Kaithal_47,29.02230385724164,77.00065814918571,936.4842170181654,351.4547689175762,248.94084130559585,3.141848883622868,3.643628375550725,41.88922657912352,57.264349436888665,99.15357601601218
Kaithal,Village_Kaithal_48,28.978599427234244,77.01579970958772,742.9033872798457,278.91958283548945,246.39852376574066,3.4134904630031118,3.203616793653948,35.35684655826859,37.92309281367281,73.2799393719414
Kaithal,Village_Kaithal_49,29.00168901872187,77.0102624555775,1301.0880159028547,634.770404048538,371.7197937807798,4.365022121623492,2.8885653470704913,178.65085854066805,69.89665930639809,248.54751784706616
Kaithal,Village_Kaithal_50,28.975720189758153,77.02352403524712,1012.6787170249333,492.65273743870927,404.2909757319336,3.746536352807478,2.979897977514015,108.92270214126744,72.61935820355055,181.54206034481797
Yamunanagar,Village_Yamunanagar_1,29.01741478186747,77.01934313973453,852.6205344736757,397.94358167385263,343.0911912063255,3.725333872026782,2.5761970584283818,61.4499185113448,87.67982841937238,149.12974693071718
Yamunanagar,Village_Yamunanagar_2,28.981108664384696,76.98085926471471,806.3728397385871,273.22122150123494,378.9075140996647,3.2341008063161656,2.6033863337990093,51.62193788280046,72.10642268184746,123.72836056464791
Yamunanagar,Village_Yamunanagar_3,28.984370775609637,76.99711394507922,603.1085002830829,290.648388710234,225.58493262245722,2.566215033124072,3.0606799005242142,61.10268619094394,36.888353557781784,97.99103974872573
Yamunanagar,Village_Yamunanagar_4,29.022204765958623,77.02460239307385,845.1126405656325,414.5937626875943,219.55150313857706,2.622411839314615,2.7823391651675844,88.03068087857991,56.0588210382127,144.0895019167926
Yamunanagar,Village_Yamunanagar_5,29.01867683491067,77.01221747111734,1491.963234846849,223.7353222952217,483.15050260480297,2.5164964900961686,3.4408004726475805,41.717761258507274,95.17478150432213,136.8925427628294
Yamunanagar,Village_Yamunanagar_6,29.020444609675508,76.9848575597956,1254.7702217683693,222.9585427120553,442.3672332495456,3.46708244196064,3.196167025232891,26.449905201956238,62.34562918443029,88.79553438638652
Yamunanagar,Village_Yamunanagar_7,28.982108871053377,77.01782511774951,1365.2086744547535,305.9017717772324,416.5603545934069,2.657936479017806,2.7608333075625846,51.00128326841768,48.35708184308036,99.35836511149805
Yamunanagar,Village_Yamunanagar_8,29.016140531561067,76.97568100796119,589.4282315004662,236.83827312104,210.31985694839963,3.1106118395869142,2.5757299565583227,59.61332530818893,52.180205537046,111.79353084523493
Yamunanagar,Village_Yamunanagar_9,28.989312050497627,76.99651684454341,1466.2780990854549,200.06891592415033,402.3879005365477,4.314265539667659,3.506255964519216,47.81143432991741,46.94299171808949,94.7544260480069
Yamunanagar,Village_Yamunanagar_10,28.99927929428816,76.97753475457934,1469.1604512807655,554.4110119028448,395.5407126451512,4.151675703440175,3.1025519181612893,122.01977112700776,74.69025462423637,196.71002575124413
Yamunanagar,Village_Yamunanagar_11,28.979302398059765,77.00498286164286,1012.1489313076369,328.10172942236113,422.86428481562535,3.4320231981265312,3.175510907577513,88.11063430350421,111.5082039646481,199.61883826815233
Yamunanagar,Village_Yamunanagar_12,29.019281323401497,77.02359648445713,1015.8113486156863,389.94593600988685,449.3855512838551,3.14023369226162,3.4531311940320633,87.49034944769154,77.1960875899452,164.68643703763672
Yamunanagar,Village_Yamunanagar_13,28.98295441881119,76.97988687934655,966.9187217172741,343.47147797912527,266.66776468681934,4.488316525856077,2.905368278565951,63.68097157534008,40.502426490526,104.18339806586607
Yamunanagar,Village_Yamunanagar_14,28.98078268623363,77.01335614157236,629.0324971933088,201.9563355406901,207.03866047659508,3.9325142519472687,3.4056989387122427,47.91636195720015,29.305763169013005,77.22212512621316
Yamunanagar,Village_Yamunanagar_15,29.00206899937269,76.97630784455004,1499.804838055205,641.446829584366,501.6392003526588,3.62149164036284,3.0668112832697956,109.39397869126165,83.89071447344249,193.28469316470415
Yamunanagar,Village_Yamunanagar_16,28.980442219579135,77.0067928460204,1317.2969571869091,343.84729502931657,410.60978192238656,4.19055388332218,3.5534652047542084,75.37107636409866,61.95381720899044,137.3248935730891
Yamunanagar,Village_Yamunanagar_17,28.995224143565377,76.99497234681951,976.578222222595,423.06526330251495,331.2444193664046,3.207001115024659,3.669170630185017,70.77029568490417,75.55499239461761,146.32528807952178
Yamunanagar,Village_Yamunanagar_18,28.986818566332573,76.988460639946,1255.5714783495966,374.4887036658493,461.42099062979406,4.384192600713994,3.8076251349611465,44.45694629230952,128.20395918437353,172.66090547668304
Yamunanagar,Village_Yamunanagar_19,28.982642798146625,76.97677785047112,1211.2338107665137,323.15007373893195,531.1791495400549,4.278090060766777,3.7850232267942956,52.75299211137606,150.87548114640023,203.6284732577763
Yamunanagar,Village_Yamunanagar_20,29.020712548732345,76.97982017172673,554.4924506219312,240.3699788031356,202.26002177608282,3.6730756135905667,2.5095751916129587,60.153656773002155,58.01212963182495,118.1657864048271
Yamunanagar,Village_Yamunanagar_21,28.998792364702656,77.00217948605942,520.2747708966176,242.59500478378334,235.80585346240628,3.1002365014286006,2.861209577113608,49.79870036442552,48.66374596009235,98.46244632451787
Yamunanagar,Village_Yamunanagar_22,28.995016941705188,77.0053028128297,563.6279013110977,279.1152039971802,279.7343853462203,4.410121687941227,3.5604604248435696,38.038399535117165,79.09881139612303,117.13721093124019
Yamunanagar,Village_Yamunanagar_23,29.00934700431125,76.9784135900416,663.4891239083368,286.8467049820661,210.96875011778857,4.012692918549451,2.8928013375498027,60.81728640957406,40.33749803727533,101.15478444684939
Yamunanagar,Village_Yamunanagar_24,28.985183364611178,76.99419811718725,629.637677797202,217.9731916456933,284.5610787422263,3.8616387499460383,3.335146223392021,56.515632878009,43.22114795790969,99.7367808359187
Yamunanagar,Village_Yamunanagar_25,29.013187418594246,77.0076510324036,1336.740567628341,658.484229761584,588.544254984295,3.011190319831421,3.448162624505734,190.0171940906763,136.61942453554246,326.63661862621876
Yamunanagar,Village_Yamunanagar_26,29.022880000889245,77.00794773779617,1446.0284003601273,513.0129422908767,233.87963326223525,4.115066941208716,2.710294813146151,120.23886198090011,66.48179274236873,186.72065472326884
Yamunanagar,Village_Yamunanagar_27,28.98823659462077,76.99380866496357,1234.4948779360875,207.91484121811354,236.61408617721446,2.863116709447689,2.9964026711673384,59.21093495412913,46.07345911649515,105.28439407062427
Yamunanagar,Village_Yamunanagar_28,29.003972749119182,77.017632957663,929.5792853599512,333.1541922165892,352.14709503420386,2.850869917809625,2.646866234153219,85.27657991859202,43.9612314326961,129.23781135128812
Yamunanagar,Village_Yamunanagar_29,28.977234870659238,77.00229541581744,1402.8472179808418,211.42178878191507,609.7597792522496,3.144361440490436,2.7341143186222308,56.22645424657753,160.02119713349467,216.2476513800722
Yamunanagar,Village_Yamunanagar_30,28.997846608180428,76.98644022872504,984.166021574473,375.1988815480837,275.5373935603273,3.0206426905177928,3.966521627393107,51.94812505390487,46.24778765578946,98.19591270969433
Yamunanagar,Village_Yamunanagar_31,29.019101030472978,76.99744519043082,553.638431314031,224.49652257088303,212.49193258547757,2.8531029458385233,3.7118009358589745,24.460337613480565,55.834414254869024,80.29475186834959
